Flow id, Packet size (bytes), Data from conn (bytes), Sent (bytes), Delivered (bytes), Overhead (%), Retransmit size (bytes), Retransmit count, Sending rate (Gbps), Throughput (Gbps), FCT (ns)
conn_from_pod1_host4_to_pod1_host7_flow_1, 1500, 1536000, 1554000, 1536000, 1.17188, 18000, 12, 0.0182041, 0.0179933, 6.3602e+08

conn_from_pod1_host4_to_pod1_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183388, 0.0181439, 6.3074e+08

conn_from_pod1_host4_to_pod1_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183564, 0.0181613, 6.30135e+08

conn_from_pod1_host4_to_pod2_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018334, 0.0181391, 6.30907e+08

conn_from_pod1_host4_to_pod2_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183532, 0.0181581, 6.30247e+08

conn_from_pod1_host4_to_pod2_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183463, 0.0181513, 6.30483e+08

conn_from_pod1_host4_to_pod2_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183528, 0.0181578, 6.30259e+08

conn_from_pod1_host4_to_pod2_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183213, 0.0181266, 6.31343e+08

conn_from_pod1_host4_to_pod2_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.01836, 0.0181649, 6.30012e+08

conn_from_pod1_host4_to_pod2_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183095, 0.0181149, 6.31749e+08

conn_from_pod1_host4_to_pod2_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183561, 0.018161, 6.30147e+08

conn_from_pod1_host4_to_pod2_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183297, 0.0181349, 6.31053e+08

conn_from_pod1_host4_to_pod3_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182229, 0.0180293, 6.34751e+08

conn_from_pod1_host4_to_pod3_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183284, 0.0181336, 6.31099e+08

conn_from_pod1_host4_to_pod3_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183473, 0.0181523, 6.30449e+08

conn_from_pod1_host4_to_pod3_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018334, 0.0181391, 6.30907e+08

conn_from_pod1_host4_to_pod3_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183793, 0.018184, 6.29351e+08

conn_from_pod1_host4_to_pod3_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183336, 0.0181388, 6.30918e+08

conn_from_pod1_host4_to_pod3_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018334, 0.0181391, 6.30907e+08

conn_from_pod1_host4_to_pod3_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183509, 0.0181558, 6.30326e+08

conn_from_pod1_host4_to_pod3_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183274, 0.0181326, 6.31133e+08

conn_from_pod1_host4_to_pod4_host1_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183423, 0.0181649, 6.30013e+08

conn_from_pod1_host4_to_pod4_host2_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183423, 0.0181649, 6.30013e+08

conn_from_pod1_host4_to_pod4_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183528, 0.0181578, 6.30258e+08

conn_from_pod1_host4_to_pod4_host4_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183504, 0.0181729, 6.29732e+08

conn_from_pod1_host4_to_pod4_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0181959, 0.0180025, 6.35695e+08

conn_from_pod1_host4_to_pod4_host6_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.018312, 0.0181349, 6.31054e+08

conn_from_pod1_host4_to_pod4_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183656, 0.0181704, 6.29822e+08

conn_from_pod1_host4_to_pod4_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183528, 0.0181578, 6.30259e+08

conn_from_pod1_host4_to_pod4_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182404, 0.0180466, 6.34143e+08

conn_from_pod1_host4_to_pod5_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183607, 0.0181655, 6.2999e+08

conn_from_pod1_host4_to_pod5_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183531, 0.0181581, 6.30247e+08

conn_from_pod1_host4_to_pod5_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183284, 0.0181336, 6.31099e+08

conn_from_pod1_host4_to_pod5_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183528, 0.0181578, 6.30259e+08

conn_from_pod1_host4_to_pod5_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183284, 0.0181336, 6.31099e+08

conn_from_pod1_host4_to_pod5_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183532, 0.0181581, 6.30247e+08

conn_from_pod1_host4_to_pod5_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183528, 0.0181578, 6.30259e+08

conn_from_pod1_host4_to_pod5_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183378, 0.018143, 6.30773e+08

conn_from_pod1_host4_to_pod5_host9_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183185, 0.0181413, 6.30829e+08

conn_from_pod1_host4_to_pod6_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183528, 0.0181578, 6.30259e+08

conn_from_pod1_host4_to_pod6_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183264, 0.0181316, 6.31167e+08

conn_from_pod1_host4_to_pod6_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182781, 0.0180839, 6.32834e+08

conn_from_pod1_host4_to_pod6_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183284, 0.0181336, 6.31099e+08

conn_from_pod1_host4_to_pod6_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183528, 0.0181578, 6.30259e+08

conn_from_pod1_host4_to_pod6_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183261, 0.0181313, 6.31178e+08

conn_from_pod1_host4_to_pod6_host7_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0182458, 0.0180693, 6.33343e+08

conn_from_pod1_host4_to_pod6_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183607, 0.0181655, 6.2999e+08

conn_from_pod1_host4_to_pod6_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183528, 0.0181578, 6.30259e+08

conn_from_pod1_host5_to_pod1_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186502, 0.018452, 6.20209e+08

conn_from_pod1_host5_to_pod1_host2_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0185482, 0.0183688, 6.23018e+08

conn_from_pod1_host5_to_pod1_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185718, 0.0183744, 6.22827e+08

conn_from_pod1_host5_to_pod1_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183681, 0.0181729, 6.29734e+08

conn_from_pod1_host5_to_pod1_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185999, 0.0184022, 6.21886e+08

conn_from_pod1_host5_to_pod1_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182689, 0.0180747, 6.33155e+08

conn_from_pod1_host5_to_pod1_host8_flow_1, 1500, 1536000, 1554000, 1536000, 1.17188, 18000, 12, 0.0185784, 0.0183632, 6.23209e+08

conn_from_pod1_host5_to_pod1_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186488, 0.0184506, 6.20254e+08

conn_from_pod1_host5_to_pod2_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186451, 0.018447, 6.20377e+08

conn_from_pod1_host5_to_pod2_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185738, 0.0183764, 6.22759e+08

conn_from_pod1_host5_to_pod2_host3_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0185545, 0.0183751, 6.22805e+08

conn_from_pod1_host5_to_pod2_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186347, 0.0184367, 6.20724e+08

conn_from_pod1_host5_to_pod2_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183833, 0.0181879, 6.29215e+08

conn_from_pod1_host5_to_pod2_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186462, 0.018448, 6.20343e+08

conn_from_pod1_host5_to_pod2_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018344, 0.0181491, 6.3056e+08

conn_from_pod1_host5_to_pod2_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186009, 0.0184032, 6.21853e+08

conn_from_pod1_host5_to_pod2_host9_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0185425, 0.0183632, 6.23209e+08

conn_from_pod1_host5_to_pod3_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182655, 0.0180714, 6.33272e+08

conn_from_pod1_host5_to_pod3_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018544, 0.0183469, 6.2376e+08

conn_from_pod1_host5_to_pod3_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185615, 0.0183642, 6.23174e+08

conn_from_pod1_host5_to_pod3_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.01863, 0.018432, 6.2088e+08

conn_from_pod1_host5_to_pod3_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186549, 0.0184567, 6.20052e+08

conn_from_pod1_host5_to_pod3_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185614, 0.0183642, 6.23175e+08

conn_from_pod1_host5_to_pod3_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186462, 0.018448, 6.20344e+08

conn_from_pod1_host5_to_pod3_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185725, 0.0183751, 6.22805e+08

conn_from_pod1_host5_to_pod3_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184755, 0.0182792, 6.26073e+08

conn_from_pod1_host5_to_pod4_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185718, 0.0183744, 6.22827e+08

conn_from_pod1_host5_to_pod4_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186613, 0.018463, 6.1984e+08

conn_from_pod1_host5_to_pod4_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186163, 0.0184184, 6.21338e+08

conn_from_pod1_host5_to_pod4_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185725, 0.0183751, 6.22804e+08

conn_from_pod1_host5_to_pod4_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182378, 0.0180439, 6.34235e+08

conn_from_pod1_host5_to_pod4_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185415, 0.0183444, 6.23847e+08

conn_from_pod1_host5_to_pod4_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186637, 0.0184653, 6.19761e+08

conn_from_pod1_host5_to_pod4_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186502, 0.018452, 6.20209e+08

conn_from_pod1_host5_to_pod4_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183038, 0.0181092, 6.31948e+08

conn_from_pod1_host5_to_pod5_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018664, 0.0184657, 6.1975e+08

conn_from_pod1_host5_to_pod5_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186549, 0.0184566, 6.20053e+08

conn_from_pod1_host5_to_pod5_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186136, 0.0184158, 6.21428e+08

conn_from_pod1_host5_to_pod5_host4_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0185636, 0.018384, 6.22502e+08

conn_from_pod1_host5_to_pod5_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018438, 0.0182421, 6.27347e+08

conn_from_pod1_host5_to_pod5_host6_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0186251, 0.018445, 6.20445e+08

conn_from_pod1_host5_to_pod5_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186394, 0.0184413, 6.20567e+08

conn_from_pod1_host5_to_pod5_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185725, 0.0183751, 6.22805e+08

conn_from_pod1_host5_to_pod5_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185645, 0.0183672, 6.23073e+08

conn_from_pod1_host5_to_pod6_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185812, 0.0183837, 6.22513e+08

conn_from_pod1_host5_to_pod6_host2_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183489, 0.0181714, 6.29786e+08

conn_from_pod1_host5_to_pod6_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183161, 0.0181215, 6.31521e+08

conn_from_pod1_host5_to_pod6_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184018, 0.0182062, 6.28581e+08

conn_from_pod1_host5_to_pod6_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185758, 0.0183784, 6.22692e+08

conn_from_pod1_host5_to_pod6_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183846, 0.0181892, 6.29168e+08

conn_from_pod1_host5_to_pod6_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183199, 0.0181252, 6.31391e+08

conn_from_pod1_host5_to_pod6_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186633, 0.018465, 6.19773e+08

conn_from_pod1_host5_to_pod6_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186032, 0.0184055, 6.21775e+08

conn_from_pod1_host6_to_pod1_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187921, 0.0185924, 6.15527e+08

conn_from_pod1_host6_to_pod1_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186675, 0.0184691, 6.19636e+08

conn_from_pod1_host6_to_pod1_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186964, 0.0184977, 6.18678e+08

conn_from_pod1_host6_to_pod1_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183881, 0.0181926, 6.29051e+08

conn_from_pod1_host6_to_pod1_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186626, 0.0184643, 6.19797e+08

conn_from_pod1_host6_to_pod1_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182899, 0.0180955, 6.32427e+08

conn_from_pod1_host6_to_pod1_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186182, 0.0184203, 6.21277e+08

conn_from_pod1_host6_to_pod1_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187921, 0.0185924, 6.15526e+08

conn_from_pod1_host6_to_pod2_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187866, 0.0185869, 6.15706e+08

conn_from_pod1_host6_to_pod2_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187587, 0.0185593, 6.16622e+08

conn_from_pod1_host6_to_pod2_host3_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0187353, 0.0185541, 6.16796e+08

conn_from_pod1_host6_to_pod2_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018791, 0.0185913, 6.15561e+08

conn_from_pod1_host6_to_pod2_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184078, 0.0182122, 6.28375e+08

conn_from_pod1_host6_to_pod2_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187921, 0.0185923, 6.15527e+08

conn_from_pod1_host6_to_pod2_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183617, 0.0181666, 6.29954e+08

conn_from_pod1_host6_to_pod2_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187702, 0.0185707, 6.16243e+08

conn_from_pod1_host6_to_pod2_host9_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.018564, 0.0183845, 6.22486e+08

conn_from_pod1_host6_to_pod3_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182739, 0.0180797, 6.3298e+08

conn_from_pod1_host6_to_pod3_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186192, 0.0184213, 6.21243e+08

conn_from_pod1_host6_to_pod3_host3_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0186192, 0.0184391, 6.20643e+08

conn_from_pod1_host6_to_pod3_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018789, 0.0185893, 6.15628e+08

conn_from_pod1_host6_to_pod3_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187921, 0.0185924, 6.15526e+08

conn_from_pod1_host6_to_pod3_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186072, 0.0184094, 6.21643e+08

conn_from_pod1_host6_to_pod3_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187921, 0.0185924, 6.15527e+08

conn_from_pod1_host6_to_pod3_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187227, 0.0185237, 6.17808e+08

conn_from_pod1_host6_to_pod3_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184987, 0.0183021, 6.25289e+08

conn_from_pod1_host6_to_pod4_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187699, 0.0185704, 6.16254e+08

conn_from_pod1_host6_to_pod4_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187979, 0.0185981, 6.15336e+08

conn_from_pod1_host6_to_pod4_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187794, 0.0185798, 6.15941e+08

conn_from_pod1_host6_to_pod4_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187893, 0.0185896, 6.15617e+08

conn_from_pod1_host6_to_pod4_host5_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.018206, 0.0180299, 6.34728e+08

conn_from_pod1_host6_to_pod4_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185885, 0.018391, 6.22268e+08

conn_from_pod1_host6_to_pod4_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187999, 0.0186001, 6.15269e+08

conn_from_pod1_host6_to_pod4_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187921, 0.0185923, 6.15527e+08

conn_from_pod1_host6_to_pod4_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183265, 0.0181317, 6.31165e+08

conn_from_pod1_host6_to_pod5_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187996, 0.0185998, 6.1528e+08

conn_from_pod1_host6_to_pod5_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188017, 0.0186019, 6.15212e+08

conn_from_pod1_host6_to_pod5_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187921, 0.0185923, 6.15527e+08

conn_from_pod1_host6_to_pod5_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187661, 0.0185667, 6.16377e+08

conn_from_pod1_host6_to_pod5_host5_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0185004, 0.0183215, 6.24627e+08

conn_from_pod1_host6_to_pod5_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187777, 0.0185782, 6.15997e+08

conn_from_pod1_host6_to_pod5_host7_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0187715, 0.01859, 6.15606e+08

conn_from_pod1_host6_to_pod5_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187042, 0.0185054, 6.18419e+08

conn_from_pod1_host6_to_pod5_host9_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.018676, 0.0184954, 6.18754e+08

conn_from_pod1_host6_to_pod6_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018789, 0.0185893, 6.15628e+08

conn_from_pod1_host6_to_pod6_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018442, 0.018246, 6.2721e+08

conn_from_pod1_host6_to_pod6_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183174, 0.0181227, 6.31477e+08

conn_from_pod1_host6_to_pod6_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184673, 0.018271, 6.26353e+08

conn_from_pod1_host6_to_pod6_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187519, 0.0185526, 6.16847e+08

conn_from_pod1_host6_to_pod6_host6_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0184262, 0.018248, 6.27142e+08

conn_from_pod1_host6_to_pod6_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183027, 0.0181082, 6.31984e+08

conn_from_pod1_host6_to_pod6_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188006, 0.0186008, 6.15246e+08

conn_from_pod1_host6_to_pod6_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187634, 0.018564, 6.16467e+08

conn_from_pod1_host7_to_pod1_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182687, 0.0180745, 6.33162e+08

conn_from_pod1_host7_to_pod1_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182531, 0.0180592, 6.337e+08

conn_from_pod1_host7_to_pod1_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182528, 0.0180588, 6.33712e+08

conn_from_pod1_host7_to_pod1_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182341, 0.0180403, 6.34362e+08

conn_from_pod1_host7_to_pod1_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182528, 0.0180588, 6.33711e+08

conn_from_pod1_host7_to_pod1_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182538, 0.0180598, 6.33677e+08

conn_from_pod1_host7_to_pod1_host8_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0182355, 0.0180591, 6.33701e+08

conn_from_pod1_host7_to_pod1_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182687, 0.0180745, 6.33161e+08

conn_from_pod1_host7_to_pod2_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182499, 0.0180559, 6.33814e+08

conn_from_pod1_host7_to_pod2_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182518, 0.0180579, 6.33746e+08

conn_from_pod1_host7_to_pod2_host3_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0182362, 0.0180598, 6.33678e+08

conn_from_pod1_host7_to_pod2_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182499, 0.0180559, 6.33813e+08

conn_from_pod1_host7_to_pod2_host5_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0182165, 0.0180403, 6.34362e+08

conn_from_pod1_host7_to_pod2_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182674, 0.0180732, 6.33207e+08

conn_from_pod1_host7_to_pod2_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182341, 0.0180403, 6.34362e+08

conn_from_pod1_host7_to_pod2_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182538, 0.0180598, 6.33678e+08

